Wall time,Step,Value
1504517153.350696,24433,1.6026898622512817
1504517273.744116,24575,1.5776931047439575
1504517393.477951,24719,1.6174097061157227
1504517513.529387,24864,3.1168172359466553
1504517633.220592,25008,2.5874099731445312
1504517753.246109,25151,1.5353891849517822
1504517873.278083,25295,2.1811952590942383
1504517993.335511,25437,2.810753583908081
1504518113.41887,25582,2.352376937866211
1504518233.277955,25724,2.4574646949768066
1504518353.523676,25869,1.3635581731796265
1504518473.571758,26012,2.108283758163452
1504518593.473333,26157,1.3285579681396484
1504518713.299306,26302,1.853958010673523
1504518833.959992,26447,1.9504584074020386
1504518953.945815,26589,2.580275535583496
1504519073.522886,26733,2.3973610401153564
1504519194.078895,26878,3.018281936645508
1504519313.370427,27021,2.4793601036071777
1504519433.618824,27166,3.134326219558716
1504519553.462124,27310,2.2495999336242676
1504519673.362958,27453,2.1232781410217285
1504519793.737314,27599,2.6154935359954834
1504519913.551722,27744,3.476149320602417
1504520033.353656,27888,1.8345757722854614
1504520153.557431,28033,2.960970878601074
1504520273.816254,28178,1.6452475786209106
1504520394.931236,28323,2.3314459323883057
1504520513.213147,28464,1.741766095161438
1504520633.59189,28609,2.4122941493988037
1504520753.889063,28751,1.5144586563110352
1504520873.508721,28894,1.7886298894882202
1504520993.775406,29040,1.0927116870880127
1504521113.888019,29185,2.2881927490234375
1504521233.461491,29331,1.2432832717895508
1504521353.479896,29477,2.4428493976593018
1504521473.757941,29619,2.2471659183502197
1504521594.261189,29762,2.595320463180542
1504521713.241422,29906,2.07812762260437
1504521833.743802,30051,2.7732162475585938
1504521953.238886,30194,1.895772099494934
1504522073.25373,30338,2.0449302196502686
1504522193.533393,30484,1.3354181051254272
1504522313.332239,30628,1.3779118061065674
1504522433.850881,30774,1.935316562652588
1504522553.700461,30918,2.501875877380371
1504522673.124678,31062,2.3499815464019775
1504522793.384595,31207,1.5148550271987915
1504522913.75729,31353,1.8234138488769531
1504523033.360466,31495,1.7891695499420166
1504523153.914936,31638,2.322833299636841
1504523273.706886,31781,1.2570744752883911
1504523393.766894,31923,2.2035481929779053
1504523513.650768,32066,1.8592002391815186
1504523633.358137,32209,1.2275876998901367
1504523754.934033,32354,2.088301658630371
1504523873.695245,32494,1.459762454032898
1504523993.356949,32637,1.8323922157287598
1504524113.550992,32782,2.2994797229766846
1504524233.348649,32926,1.3691102266311646
1504524353.732316,33070,2.091956377029419
1504524473.196977,33212,1.9737697839736938
1504524593.205478,33356,1.768247127532959
1504524713.594486,33499,1.4693207740783691
1504524834.57113,33645,1.6474391222000122
1504524953.26993,33788,1.4853485822677612
1504525073.568403,33932,1.9717788696289062
1504525193.694637,34077,1.6036039590835571
1504525313.879909,34222,2.6345481872558594
1504525433.761918,34364,2.3211612701416016
1504525553.264961,34508,1.3538830280303955
1504525673.28678,34648,1.4533581733703613
1504525794.273233,34793,1.959680199623108
1504525913.388512,34933,1.789100170135498
1504526033.694932,35078,2.75535249710083
1504526153.556047,35220,1.8981267213821411
1504526273.483909,35356,2.371288537979126
1504526393.859867,35501,2.3768320083618164
1504526513.383643,35645,2.3774802684783936
1504526633.282979,35789,1.6649847030639648
1504526753.681819,35933,1.5816807746887207
1504526873.380005,36077,3.075284004211426
1504526993.337317,36221,1.686406135559082
1504527113.789676,36365,2.0891647338867188
1504527234.005956,36510,2.116267204284668
1504527353.320299,36654,1.7385145425796509
1504527474.049212,36798,1.8120335340499878
1504527593.716064,36941,0.9303025007247925
1504527713.836615,37083,2.1021432876586914
1504527833.363262,37227,1.6492035388946533
1504527953.628901,37372,2.3463521003723145
1504528073.252092,37513,1.7724894285202026
1504528193.645365,37659,2.981846332550049
1504528314.172861,37803,3.039231061935425
1504528433.390322,37946,1.840742826461792
1504528553.267543,38091,1.9989063739776611
1504528673.416117,38232,1.7161767482757568
1504528793.972243,38377,1.5752226114273071
1504528913.220916,38521,2.331608772277832
1504529034.440238,38667,1.297132968902588
1504529153.423195,38810,1.7362483739852905
1504529273.242415,38952,1.7322837114334106
1504529394.253676,39097,1.712348461151123
1504529514.387654,39241,1.7353339195251465
1504529633.959159,39384,2.262000560760498
1504529753.189603,39527,1.5808454751968384
1504529873.366554,39670,1.8271267414093018
1504529993.472158,39814,1.9623688459396362
1504530113.400926,39954,2.4244649410247803
1504530234.072026,40099,2.668498992919922
1504530353.459406,40242,2.2229862213134766
1504530473.17727,40384,1.917656421661377
1504530593.881128,40530,1.8381342887878418
1504530713.528141,40675,2.0812036991119385
1504530833.380505,40819,1.6950154304504395
1504530954.260074,40965,2.4692702293395996
1504531073.395671,41108,2.6182122230529785
1504531193.368749,41253,1.9529519081115723
1504531313.98183,41398,1.8521602153778076
1504531433.274493,41539,1.9293930530548096
1504531553.356905,41683,5.322890281677246
1504531673.497926,41826,1.7045587301254272
1504531793.257149,41967,1.8604224920272827
1504531913.974742,42112,1.60558021068573
1504532033.963496,42256,2.042609930038452
1504532155.224017,42401,2.040520191192627
1504532273.627574,42543,2.0412955284118652
1504532394.030878,42688,1.4607470035552979
1504532513.892474,42831,1.5315704345703125
1504532633.44641,42975,1.7129747867584229
1504532754.143337,43119,1.5498296022415161
1504532874.554644,43261,2.0750162601470947
1504532993.276385,43401,1.9218931198120117
1504533114.387293,43546,1.4799953699111938
1504533233.044947,43688,2.4232873916625977
1504533353.395674,43832,2.026313066482544
1504533473.3521,43974,1.7880330085754395
1504533593.887983,44119,3.441685199737549
1504533713.914671,44262,0.9502283930778503
1504533833.866137,44406,2.0574207305908203
1504533953.372745,44550,2.169002056121826
1504534073.019685,44692,2.1645395755767822
1504534193.857127,44836,2.47280216217041
1504534313.940837,44980,1.9577231407165527
1504534433.559469,45124,2.4746463298797607
1504534554.456548,45268,1.9228371381759644
1504534673.463552,45409,1.643237829208374
1504534794.046471,45554,1.720475673675537
1504534913.976583,45697,1.6453077793121338
1504535033.922455,45840,1.3846086263656616
1504535153.646182,45983,1.541969895362854
1504535274.460412,46128,1.63919997215271
1504535393.647141,46271,1.9295778274536133
1504535513.98695,46415,1.3182882070541382
1504535633.470322,46558,1.3690189123153687
1504535753.754575,46702,2.02349591255188
1504535873.361183,46845,1.9637389183044434
1504535994.088206,46991,1.849873661994934
1504536114.000701,47135,2.195319652557373
1504536233.262593,47279,1.7492181062698364
1504536353.707001,47424,1.7863655090332031
1504536473.167879,47566,1.6492170095443726
1504536594.34392,47713,1.1484315395355225
1504536714.00018,47857,1.40764582157135
1504536833.499541,47998,3.329197406768799
1504536953.419225,48138,2.9821829795837402
1504537073.547628,48279,2.7110812664031982
1504537194.07865,48424,2.1072933673858643
1504537313.329745,48567,2.2919185161590576
1504537434.589539,48712,2.9367387294769287
1504537553.244598,48854,1.1182554960250854
1504537673.166416,48997,1.532284140586853
1504537793.986004,49141,1.7070468664169312
1504537914.01265,49284,2.1875507831573486
1504538034.174649,49428,1.0121550559997559
1504538153.944981,49572,1.9071319103240967
1504538274.399341,49715,2.5234479904174805
1504538393.197037,49857,1.588206171989441
1504538513.042365,50000,1.639838457107544
1504538634.12882,50145,1.3685860633850098
1504538754.178372,50289,1.7624927759170532
1504538873.309975,50431,2.1053762435913086
1504538993.323374,50574,1.1344975233078003
1504539113.174791,50716,1.7438920736312866
1504539234.508761,50860,2.142509937286377
1504539354.010792,51002,1.6537485122680664
1504539473.452628,51145,2.842015504837036
1504539593.35013,51288,1.9888533353805542
1504539714.014458,51430,1.2503913640975952
1504539833.303205,51573,2.6973791122436523
1504539953.483064,51716,2.0821433067321777
1504540073.182237,51858,2.1139354705810547
1504540194.134107,52001,1.7045842409133911
1504540313.981873,52144,1.5068012475967407
1504540434.365612,52287,1.9331367015838623
1504540553.561888,52429,1.1491526365280151
1504540673.361396,52571,1.2996253967285156
1504540794.000811,52715,2.1528375148773193
1504540914.245429,52858,2.2847323417663574
1504541033.597958,53000,1.7624728679656982
1504541153.297522,53143,1.6451629400253296
1504541273.447705,53284,1.7033271789550781
1504541394.267291,53428,2.1343021392822266
1504541513.213981,53571,1.7862244844436646
1504541634.947463,53716,2.4483914375305176
1504541753.281011,53857,1.530403733253479
1504541873.452397,54000,1.138432264328003
1504541994.092624,54144,1.4349452257156372
1504542114.419253,54287,1.4431568384170532
1504542233.644148,54427,1.6232637166976929
1504542353.401087,54569,1.4721636772155762
1504542473.768754,54709,2.1646203994750977
1504542594.27468,54853,1.603585124015808
1504542714.052997,54996,1.5944229364395142
1504542834.2546,55135,1.942163109779358
1504542953.568449,55278,2.3802735805511475
1504543073.356002,55420,1.4705469608306885
1504543194.369695,55565,1.7426056861877441
1504543312.966355,55707,1.99031400680542
1504543433.168839,55850,1.375062346458435
1504543553.546215,55991,1.2687361240386963
1504543673.32084,56132,2.4326329231262207
1504543794.139792,56276,2.5429179668426514
1504543915.945471,56419,2.227200746536255
1504544033.78223,56560,1.7689499855041504
1504544153.591829,56703,1.8415237665176392
1504544273.0431,56844,0.9789699912071228
1504544394.645428,56989,1.9247643947601318
1504544513.483655,57130,2.01639461517334
1504544634.543698,57274,3.218940258026123
1504544753.158686,57411,1.445724368095398
1504544873.159968,57552,1.5635998249053955
1504544994.235507,57697,1.8340179920196533
1504545113.659496,57840,1.9663938283920288
1504545235.431392,57984,1.3061860799789429
1504545354.83622,58126,1.5530989170074463
1504545473.294977,58266,1.906129240989685
1504545594.363324,58410,1.5141594409942627
1504545714.354294,58551,1.9483911991119385
1504545833.339002,58694,1.6460225582122803
1504545953.412509,58837,2.2527589797973633
1504546074.680179,58980,1.082605004310608
1504546193.517029,59121,1.9953773021697998
1504546315.277721,59265,1.649369239807129
1504546434.328044,59404,2.0256903171539307
1504546554.285297,59547,1.2957428693771362
1504546673.264659,59690,1.186516523361206
1504546793.395249,59833,1.685539960861206
1504546913.461819,59976,1.137815237045288
1504547033.596933,60119,1.3886514902114868
1504547153.448442,60262,1.3760309219360352
1504547273.10844,60402,2.324087381362915
1504547394.353641,60546,1.458877444267273
1504547513.367317,60688,1.8730502128601074
1504547633.614469,60831,1.4043941497802734
1504547753.750464,60974,1.6072697639465332
1504547873.231536,61116,2.6188716888427734
1504547994.44221,61261,1.988226056098938
1504548113.752134,61404,1.478901982307434
1504548233.445158,61546,1.7317098379135132
1504548354.591761,61687,1.5617729425430298
1504548473.371801,61828,1.805550217628479
1504548593.45305,61971,1.6898021697998047
1504548713.615583,62114,1.1244479417800903
1504548833.103257,62256,1.6364929676055908
1504548954.642991,62401,1.7669087648391724
1504549074.219341,62541,1.8815125226974487
1504549193.446076,62684,2.687288999557495
1504549313.239239,62821,1.5183203220367432
1504549434.245645,62965,1.2464938163757324
1504549554.5377,63108,2.1418333053588867
1504549674.488757,63250,1.4968650341033936
1504549794.403581,63393,1.02297043800354
1504549913.474341,63535,2.3344879150390625
1504550033.63964,63678,1.5552911758422852
1504550153.2565,63820,1.7072319984436035
1504550273.347695,63959,1.826440691947937
1504550394.288981,64101,2.071251630783081
1504550513.379937,64244,1.1347146034240723
1504550633.646959,64386,1.7040432691574097
1504550754.925584,64528,1.3669493198394775
1504550873.275667,64667,1.8840914964675903
1504550994.554067,64809,1.841338872909546
1504551114.385766,64951,1.5538620948791504
1504551234.103662,65092,1.2168575525283813
1504551353.399895,65235,2.0381953716278076
1504551473.260605,65374,1.8677858114242554
1504551594.604415,65519,2.0522148609161377
1504551713.446499,65662,2.2687904834747314
1504551833.354621,65802,1.616683006286621
1504551954.777953,65946,1.3011105060577393
1504552074.280822,66088,1.4880584478378296
1504552193.438998,66231,1.1656781435012817
1504552313.643686,66372,2.021592617034912
1504552435.82512,66516,1.4382765293121338
1504552555.340502,66658,1.5406633615493774
1504552673.156038,66796,1.5012075901031494
1504552794.262368,66941,2.6344361305236816
1504552914.838074,67084,1.7026954889297485
1504553033.367057,67226,1.793128490447998
1504553153.534664,67369,2.1864805221557617
1504553273.284364,67508,1.4750653505325317
1504553394.338086,67653,1.768044352531433
1504553513.548144,67795,1.491763710975647
1504553633.553975,67938,1.4137622117996216
1504553753.491772,68081,1.8448679447174072
1504553873.578306,68217,1.6655107736587524
1504553994.407534,68361,2.4025659561157227
1504554113.170341,68503,1.2372417449951172
1504554233.350955,68646,2.313873529434204
1504554353.245375,68788,2.0771372318267822
1504554473.466132,68929,1.9942001104354858
1504554594.557074,69073,1.6394357681274414
1504554714.435909,69216,0.921517014503479
1504554833.36591,69358,2.089994192123413
1504554953.379143,69500,2.0558855533599854
1504555073.664879,69642,1.623676061630249
1504555193.538538,69785,1.7273991107940674
1504555314.848825,69929,1.5731974840164185
1504555433.478742,70070,1.952600121498108
1504555553.812069,70213,1.2887212038040161
1504555673.357423,70354,2.192436456680298
1504555794.25699,70499,2.1052439212799072
1504555915.994769,70641,2.0151031017303467
1504556034.615125,70783,1.6692450046539307
1504556154.527846,70926,1.949960708618164
1504556273.44417,71065,1.187860131263733
1504556393.387339,71207,1.8118033409118652
1504556514.791708,71352,1.7516764402389526
1504556633.279409,71491,1.8595356941223145
1504556753.908807,71634,2.2846126556396484
1504556873.174695,71774,1.9999303817749023
1504556994.324357,71918,2.2099266052246094
1504557113.2181,72060,1.3713375329971313
1504557233.725062,72200,1.4697085618972778
1504557353.819315,72343,1.4927518367767334
1504557473.363568,72484,1.6651675701141357
1504557594.498649,72628,1.4632480144500732
1504557714.36091,72770,2.4914705753326416
1504557834.706201,72913,1.885959267616272
1504557953.680785,73055,1.5353472232818604
1504558073.380704,73195,1.891936182975769
1504558194.418718,73340,1.528760313987732
1504558314.544338,73483,1.0290127992630005
1504558433.37882,73625,2.055506706237793
1504558553.400062,73767,1.8949124813079834
1504558673.255739,73908,1.997188925743103
1504558794.53632,74053,1.8684861660003662
1504558913.241464,74196,1.3862515687942505
1504559039.956905,74341,1.6108006238937378
1504559153.264909,74475,1.8970146179199219
1504559274.640117,74619,1.8523489236831665
1504559394.421689,74762,1.915034532546997
1504559513.361639,74902,1.5627830028533936
1504559635.469394,75047,1.7346574068069458
